Facebook_page_id , Facebook_page_name , Facebook_category, Internal_use
124728879505 , campbell-s , brands/fmcg-corporate , ACSIbrands
124748294251749 , storm-bowling , brands/sporting-goods , facebook
124803060884779 , dodge-viper , brands/auto , facebook
124955570892789 , bernie-sanders , society/politics , facebook
124984464200434 , usc-trojans , sport/sport-club , facebook
125082723622 , leatherup-com , brands/ecommerce/e-shop , facebook
125084817502322 , ken-burns , celebrities/artist , facebook
125133000875273 , wholesale-log-homes , brands/industrial , facebook
125173346802 , mac-miller , celebrities/musician , facebook
125233524806 , richelle-mead , celebrities/writer , facebook
125263020929708 , fila-usa , brands/sporting-goods , facebook
125293162163 , baseball-youth , media/sports-media , facebook
125371907505988 , makeup-geek , brands/beauty , facebook
125472670805257 , delta-air-lines , brands/airlines , ACSIbrands
125477282105 , bridgestone-golf , brands/sporting-goods , facebook
125513240836674 , continental-airlines-fp , brands/airlines , facebook
125594107463206 , enchantment-resort , brands/accommodation , facebook
12566691349 , today-show , entertainment/broadcast-show , facebook
125853830799219 , bulk-apothecary , brands/beauty , facebook
125938460770575 , boardwalk-empire , entertainment/broadcast-show , facebook
125952115639 , callaway-golf , brands/sporting-goods , facebook
12596453318 , jimmy-buffett-and-the-coral-reefers , celebrities/musician , facebook
12597103452 , willie-nelson , celebrities/musician , facebook
126005460205 , warn , brands/auto , facebook
126016648090 , conagra-brands , brands/fmcg-corporate , ACSIbrands
126126380786387 , sandpearl-resort-clearwater-beach , brands/accommodation , facebook
126171914064818 , angove-family-winemakers , brands/alcohol/wine , facebook
126179944081814 , carmex , brands/beauty , facebook
126204090726016 , masterchef , entertainment/broadcast-show , facebook
126217453055 , associated-bank , brands/finance/bank , facebook
126280558796 , martha-stewart-weddings , media/magazines-journals , facebook
126328580853774 , holiday-inn-resort-fort-walton-beach , brands/accommodation , facebook
126356247378503 , coole-swan , brands/alcohol/spirits , facebook
12637555873 , the-soup , entertainment/broadcast-show , facebook
126456347482147 , shaquille-o-neal , celebrities/sport-star , facebook
126505504046148 , yonex-tennis , brands/sporting-goods , facebook
126545588322 , rob-zombie , celebrities/musician , facebook
126851494019482 , hyatt , brands/accommodation , ACSIbrands
126921512122 , private-practice , entertainment/broadcast-show , facebook
12692610817 , david-banner , celebrities/singer , facebook
12692786774 , the-als-association , society/ngo , facebook
12699262021 , best-buy , brands/retail/electronics-retailers , ACSIbrands
127073216303 , hard-rock-hotel-at-universal-orlando , brands/accommodation , facebook
127228237427746 , i-love-cumbayork , brands/alcohol/spirits , facebook
127494713927669 , nitto-tire-usa , brands/auto , facebook
127553880524 , sitka-gear , brands/sporting-goods , facebook
127705483923845 , crkt , brands/sporting-goods , facebook
127724213932550 , karisma-hotels , brands/accommodation , facebook
127780675314 , the-young-and-the-restless , entertainment/broadcast-show , facebook
127833437276201 , schwinn-bikes , brands/sporting-goods , facebook
127836367257636 , playtex-baby , brands/home-living/children , facebook
127860300052 , victorious , entertainment/broadcast-show , facebook
127868623898459 , c-spire , brands/telecom , facebook
127882247420 , jillian-michaels , celebrities/sport-star , facebook
12788559691 , joseph-vincent , celebrities/singer , facebook
127899443889413 , guess-watches , brands/fashion/jewelry , facebook
127947779749 , louise-hay , celebrities/writer , facebook
127971123880970 , gaylord-hotels , brands/accommodation , facebook
128008587220376 , union-binding-company , brands/sporting-goods , facebook
128158556617 , stacy-keibler , celebrities/actor , facebook
128167457221813 , public-transportation , brands/services/transportation , facebook
12832737703 , waffle-house , brands/retail-food , facebook
128391476718 , general-colin-l-powell , society/politics , facebook
12844893390 , gorilla-zoe , celebrities/singer , facebook
12854644836 , nordstrom , brands/retail/fashion-retailers , ACSIbrands
128600047590 , wgci-107-5-radio , media/radio-media , facebook
128601236024 , comp-cams , brands/auto , facebook
128628053863239 , howard-johnson-anaheim-hotel-and-water-playground , brands/accommodation , facebook
128671843899108 , the-ritz-carlton-kapalua , brands/accommodation , facebook
128686358822 , hotel-contessa-suites-on-the-riverwalk , brands/accommodation , facebook
128749500485221 , kiss-98-5 , media/radio-media , facebook
128786740499756 , tank , celebrities/musician , facebook
128872149927 , the-westin-maui-resort-and-spa , brands/accommodation , facebook
128901912624 , command-conquer , entertainment/computer-game , facebook
128923170478729 , florida-state-seminoles , sport/sport-club , facebook
128945240459923 , kelley-k-earnhardt , celebrities/sport-star , facebook
129116567344 , colorado-avalanche , sport/sport-club , facebook
129261265001 , gander-outdoors , brands/retail/sporting-goods-retailers , facebook
129280043816404 , taylor-lautner , celebrities/actor , facebook
129327223751157 , big-5-sporting-goods , brands/sporting-goods , facebook
129330203770942 , ceelo-green , celebrities/musician , facebook
129494626317 , denver-broncos , sport/sport-club , facebook
129566299574 , the-ritz-carlton-laguna-niguel , brands/accommodation , facebook
12959858420 , drake-bell , celebrities/actor , facebook
129906864315 , troy-lee-designs , brands/sporting-goods , facebook
12994977515 , sierra-nevada , brands/alcohol/beer , facebook
13011195980 , the-biggest-loser , entertainment/broadcast-show , facebook
130112937326 , xcel-energy , brands/industrial , ACSIbrands
130205706997542 , cafe-du-monde , brands/retail-food , facebook
130223506988167 , barnett , brands/sporting-goods , facebook
130300707443 , zachary-levi , celebrities/actor , facebook
130348850189 , unofficial-cliff-lee , community/hobbies , facebook
130390153705425 , major-crimes , celebrities/broadcast-star , facebook
130405893644450 , temple-university , society/education , facebook
130424181000 , krispy-kreme-doughnuts , brands/retail-food , facebook
130577231135 , modern-family , entertainment/broadcast-show , facebook
130619438952 , spinergy-wheelchair , brands/sporting-goods , facebook
13065625020 , zoosk , entertainment/apps , facebook
13078310982 , detroit-institute-of-arts , place/cultural-center , facebook
130831426994197 , backstreet-boys-cruise , brands/travel , facebook
13084565132 , dierks-bentley , celebrities/musician , facebook
130869646956607 , a-perfect-circle , celebrities/musician , facebook
130912673590989 , yonex-badminton , brands/sporting-goods , facebook
131003134322 , jeff-lewis , celebrities/actor , facebook
131031380244881 , trans-states-airlines , brands/airlines , facebook
131065603635387 , dove-men-care , brands/beauty , facebook
131080263606125 , capital-one , brands/finance/bank , facebook
131145939604 , barry-white , celebrities/musician , facebook
131182018871 , patty-murray , society/politics , facebook
131415853561442 , evian , brands/beverages/water , facebook
131651196412 , team-edward , community/hobbies , facebook
131754340209859 , brunswick-bowling , brands/sporting-goods , facebook
131819213529050 , college-gameday , entertainment/broadcast-show , facebook
131892283523726 , the-ritz-carlton-lake-tahoe , brands/accommodation , facebook
131919125415 , rachel-zoe , celebrities/artist , facebook
132068606851719 , hippie-runner-funktional-runwear , brands/sporting-goods , facebook
132122720181624 , cetaphil-us , brands/beauty , facebook
13212855700 , ray-lewis , celebrities/sport-star , facebook
132328066868965 , republic-wireless , brands/telecom , facebook
132362193534886 , naish-kiteboarding , brands/sporting-goods , facebook
132395747041 , pbs-kids , media/tv-channels , facebook
13249279412 , bet-awards , entertainment/broadcast-show , facebook
132713240244038 , outdoor-project , brands/travel , facebook
132719714092 , black-and-gold-superbowl , community/sport-interest , facebook
132737353453169 , mizuno-golf-north-america , brands/sporting-goods , facebook
132763750084392 , lindt , brands/fmcg-food/confectionery , facebook
132774600078701 , retro-space-images , brands/ecommerce/e-shop , facebook
132811306054 , the-wayfarers-walking-vacations , brands/travel , facebook
133040386729455 , tim-lincecum , celebrities/sport-star , facebook
133093200096914 , visiting-myrtle-beach , brands/accommodation , facebook
133257106701893 , cain-velasquez , celebrities/sport-star , facebook
133340046889 , terrell-owens , celebrities/sport-star , facebook
133359183373775 , mrs-meyer-s-clean-day , brands/beauty , facebook
133568721858 , vacation-rental-pros , brands/travel , facebook
133569824929 , unsung , entertainment/broadcast-show , facebook
133877344658 , cheez-it , brands/fmcg-food/confectionery , facebook
134014789983357 , folgers , brands/beverages/coffee-tea , facebook
134185298876 , powerblock-tv , entertainment/broadcast-show , facebook
134248946585858 , iroquois-hotel , brands/accommodation , facebook
13427984738 , hell-s-kitchen , entertainment/broadcast-show , facebook
13441630066 , buca-di-beppo , brands/retail-food , facebook
134564916591434 , silencerco , brands/sporting-goods , facebook
134577178483 , the-ultimate-fighter , entertainment/broadcast-show , facebook
134615383218473 , burger-king , brands/retail-food , ACSIbrands
134635193215737 , hyatt-regency-new-orleans , brands/accommodation , facebook
134646949895734 , united-bank , brands/finance/bank , facebook
134705859885321 , unilever , brands/fmcg-corporate , ACSIbrands
134727239889718 , flip-skateboards , brands/sporting-goods , facebook
134972803193847 , university-of-southern-california , society/education , facebook
135074553205198 , fairmont-kea-lani-maui , brands/accommodation , facebook
135237753176546 , the-buried-life , entertainment/broadcast-show , facebook
135317173331605 , alien-gear-holsters , brands/sporting-goods , facebook
135341373539 , the-michael-j-fox-foundation-for-parkinson-s-research , society/ngo , facebook
13539254023 , cbs-new-york , media/tv-channels , facebook
135480562842 , box-tops-for-education , society/ngo , facebook
13551255556 , bill-engvall , celebrities/actor , facebook
135542626592331 , country-outfitter , brands/ecommerce/e-shop , facebook
13565627493 , alesana , celebrities/musician , facebook
135718213114109 , skippy-peanut-butter , brands/fmcg-food/confectionery , facebook
135748000675 , bath-body-works , brands/beauty , facebook
135901283117287 , americans-against-islamophobia , community/political , facebook
135937476427022 , jewel-dunn-s-river-resort , brands/accommodation , facebook
13620148329 , demetri-martin , celebrities/artist , facebook
136208713078882 , rms-titanic-inc , entertainment/event , facebook
136225597631 , laurell-k-hamilton , celebrities/writer , facebook
136264019722601 , rush-limbaugh , celebrities/broadcast-star , facebook
136298855614 , colorado-state-university , society/education , facebook
136320256391932 , sucker-punch-productions , brands/software/game-developer , facebook
136492766381574 , eagle-rare-bourbon , brands/alcohol/spirits , facebook
